# x y speed omega solid
4.1073345259e-01 -1.1311827957e+00 2.0843757475e+01 -2.5321804094e-57 0
4.1932021467e-01 -1.1311827957e+00 2.0832656039e+01 -6.1127794936e-57 0
4.2790697674e-01 -1.1311827957e+00 2.0821597328e+01 -1.4491465992e-56 0
4.3649373882e-01 -1.1311827957e+00 2.0810342838e+01 -3.3733989438e-56 0
4.4508050089e-01 -1.1311827957e+00 2.0798475856e+01 -7.7113657981e-56 0
4.5366726297e-01 -1.1311827957e+00 2.0786672898e+01 -1.7311334547e-55 0
4.6225402504e-01 -1.1311827957e+00 2.0774936396e+01 -3.8161268437e-55 0
4.7084078712e-01 -1.1311827957e+00 2.0763268723e+01 -8.2604214152e-55 0
4.7942754919e-01 -1.1311827957e+00 2.0751672195e+01 -1.7557812679e-54 0
4.8801431127e-01 -1.1311827957e+00 2.0740299487e+01 -3.6646231333e-54 0
4.9660107335e-01 -1.1311827957e+00 2.0729654663e+01 -7.5106952707e-54 0
5.0518783542e-01 -1.1311827957e+00 2.0718942971e+01 -1.5115560839e-53 0
5.1377459750e-01 -1.1311827957e+00 2.0707690386e+01 -2.9871819141e-53 0
5.2236135957e-01 -1.1311827957e+00 2.0696522819e+01 -5.7968599084e-53 0
5.3094812165e-01 -1.1311827957e+00 2.0685442034e+01 -1.1046315128e-52 0
5.3953488372e-01 -1.1311827957e+00 2.0674449746e+01 -2.0669761803e-52 0
5.4812164580e-01 -1.1311827957e+00 2.0663547613e+01 -3.7979296960e-52 0
5.5670840787e-01 -1.1311827957e+00 2.0652737240e+01 -6.8525431531e-52 0
5.6529516995e-01 -1.1311827957e+00 2.0642020180e+01 -1.2140876782e-51 0
5.7388193202e-01 -1.1311827957e+00 2.0631397931e+01 -2.1122326102e-51 0
5.8246869410e-01 -1.1311827957e+00 2.0620441208e+01 -3.6085015504e-51 0
5.9105545617e-01 -1.1311827957e+00 2.0609416050e+01 -6.0534847091e-51 0
5.9964221825e-01 -1.1311827957e+00 2.0598500818e+01 -9.9718884559e-51 0
6.0822898032e-01 -1.1311827957e+00 2.0587696881e+01 -1.6130313102e-50 0
6.1681574240e-01 -1.1311827957e+00 2.0577005555e+01 -2.5621326569e-50 0
6.2540250447e-01 -1.1311827957e+00 2.0566428097e+01 -3.9962611159e-50 0
6.3398926655e-01 -1.1311827957e+00 2.0555965707e+01 -6.1206780168e-50 0
6.4257602862e-01 -1.1311827957e+00 2.0545619533e+01 -9.2053147163e-50 0
6.5116279070e-01 -1.1311827957e+00 2.0535390664e+01 -1.3594748539e-49 0
6.5974955277e-01 -1.1311827957e+00 2.0524919579e+01 -1.9715035811e-49 0
6.6833631485e-01 -1.1311827957e+00 2.0514472054e+01 -2.8074829011e-49 0
6.7692307692e-01 -1.1311827957e+00 2.0504154375e+01 -3.9258156069e-49 0
6.8550983900e-01 -1.1311827957e+00 2.0493967454e+01 -5.3905866635e-49 0
6.9409660107e-01 -1.1311827957e+00 2.0483912143e+01 -7.2683458572e-49 0
7.0268336315e-01 -1.1311827957e+00 2.0473989239e+01 -9.6234008819e-49 0
7.1127012522e-01 -1.1311827957e+00 2.0464199482e+01 -1.2511662448e-48 0
7.1985688730e-01 -1.1311827957e+00 2.0454903360e+01 -1.5973311559e-48 0
7.2844364937e-01 -1.1311827957e+00 2.0445925406e+01 -2.0024808359e-48 0
7.3703041145e-01 -1.1311827957e+00 2.0436968050e+01 -2.4651038072e-48 0
7.4561717352e-01 -1.1311827957e+00 2.0427889115e+01 -2.9798575217e-48 0
7.5420393560e-01 -1.1311827957e+00 2.0418934097e+01 -3.5371152178e-48 0
7.6279069767e-01 -1.1311827957e+00 2.0410103317e+01 -4.1228386440e-48 0
7.7137745975e-01 -1.1311827957e+00 2.0401397048e+01 -4.7188578569e-48 0
7.7996422182e-01 -1.1311827957e+00 2.0392815516e+01 -5.3036014477e-48 0
7.8855098390e-01 -1.1311827957e+00 2.0384358900e+01 -5.8532664415e-48 0
7.9713774597e-01 -1.1311827957e+00 2.0376027334e+01 -6.3433567355e-48 0
8.0572450805e-01 -1.1311827957e+00 2.0367820908e+01 -6.7504606041e-48 0
8.1431127013e-01 -1.1311827957e+00 2.0359739666e+01 -7.0540918089e-48 0
8.2289803220e-01 -1.1311827957e+00 2.0351755701e+01 -7.2383952733e-48 0
8.3148479428e-01 -1.1311827957e+00 2.0343698461e+01 -7.2935216196e-48 0
8.4007155635e-01 -1.1311827957e+00 2.0335771382e+01 -7.2164832283e-48 0
8.4865831843e-01 -1.1311827957e+00 2.0327974334e+01 -7.0114413815e-48 0
8.5724508050e-01 -1.1311827957e+00 2.0320307144e+01 -6.6893263731e-48 0
8.6583184258e-01 -1.1311827957e+00 2.0312769599e+01 -6.2668722564e-48 0
8.7441860465e-01 -1.1311827957e+00 2.0305361447e+01 -5.7651773102e-48 0
8.8300536673e-01 -1.1311827957e+00 2.0298082397e+01 -5.2079624712e-48 0
8.9159212880e-01 -1.1311827957e+00 2.0290932123e+01 -4.6197272811e-48 0
9.0017889088e-01 -1.1311827957e+00 2.0283910260e+01 -4.0240010525e-48 0
9.0876565295e-01 -1.1311827957e+00 2.0277016411e+01 -3.4418583274e-48 0
9.1735241503e-01 -1.1311827957e+00 2.0270253122e+01 -2.8908198540e-48 0
9.2593917710e-01 -1.1311827957e+00 2.0263743927e+01 -2.3842046277e-48 0
9.3452593918e-01 -1.1311827957e+00 2.0257345644e+01 -1.9308988707e-48 0
9.4311270125e-01 -1.1311827957e+00 2.0251057763e+01 -1.5355680527e-48 0
9.5169946333e-01 -1.1311827957e+00 2.0244879745e+01 -1.1991463606e-48 0
9.6028622540e-01 -1.1311827957e+00 2.0238811028e+01 -9.1953650765e-49 0
9.6887298748e-01 -1.1311827957e+00 2.0232851025e+01 -6.9240392437e-49 0
9.7745974955e-01 -1.1311827957e+00 2.0226999126e+01 -5.1196937344e-49 0
9.8604651163e-01 -1.1311827957e+00 2.0221254702e+01 -3.7172570273e-49 0
9.9463327370e-01 -1.1311827957e+00 2.0215617101e+01 -2.6503040205e-49 0
1.0032200358e+00 -1.1311827957e+00 2.0210085655e+01 -1.8555122049e-49 0
1.0118067979e+00 -1.1311827957e+00 2.0204659675e+01 -1.2756388396e-49 0
1.0203935599e+00 -1.1311827957e+00 2.0199324519e+01 -8.6121743898e-50 0
1.0289803220e+00 -1.1311827957e+00 2.0194044380e+01 -5.7112725908e-50 0
1.0375670841e+00 -1.1311827957e+00 2.0188869157e+01 -3.7202492829e-50 0
1.0461538462e+00 -1.1311827957e+00 2.0183798093e+01 -2.3806971703e-50 0
1.0547406082e+00 -1.1311827957e+00 2.0178830422e+01 -1.4970553726e-50 0
1.0633273703e+00 -1.1311827957e+00 2.0173965365e+01 -9.2538312551e-51 0
1.0719141324e+00 -1.1311827957e+00 2.0169202137e+01 -5.6250836450e-51 0
1.0805008945e+00 -1.1311827957e+00 2.0164539942e+01 -3.3634365092e-51 0
1.0890876565e+00 -1.1311827957e+00 2.0159977981e+01 -1.9774874233e-51 0
1.0976744186e+00 -1.1311827957e+00 2.0155515446e+01 -1.1402017242e-51 0
1.1062611807e+00 -1.1311827957e+00 2.0151151528e+01 -6.3897195036e-52 0
1.1148479428e+00 -1.1311827957e+00 2.0146896311e+01 -3.4421141011e-52 0
1.1234347048e+00 -1.1311827957e+00 2.0142764454e+01 -1.8706091345e-52 0
1.1320214669e+00 -1.1311827957e+00 2.0138712441e+01 -1.0011241791e-52 0
1.1406082290e+00 -1.1311827957e+00 2.0134731385e+01 -5.4107136952e-53 0
1.1491949911e+00 -1.1311827957e+00 2.0130830056e+01 -3.0049498907e-53 0
1.1577817531e+00 -1.1311827957e+00 2.0127007716e+01 -1.7887560891e-53 0
1.1663685152e+00 -1.1311827957e+00 2.0123263633e+01 -1.2014939105e-53 0
1.1749552773e+00 -1.1311827957e+00 2.0119597079e+01 -9.3694758762e-54 0
1.1835420394e+00 -1.1311827957e+00 2.0116007332e+01 -8.3130926411e-54 0
1.1921288014e+00 -1.1311827957e+00 2.0112493678e+01 -7.9875265635e-54 0
1.2007155635e+00 -1.1311827957e+00 2.0109055409e+01 -7.9523885960e-54 0
1.2093023256e+00 -1.1311827957e+00 2.0105691827e+01 -7.9864677754e-54 0
1.2178890877e+00 -1.1311827957e+00 2.0102402241e+01 -7.9811020835e-54 0
1.2264758497e+00 -1.1311827957e+00 2.0099185970e+01 -7.8842225771e-54 0
1.2350626118e+00 -1.1311827957e+00 2.0096042346e+01 -7.6716306238e-54 0
1.2436493739e+00 -1.1311827957e+00 2.0092970708e+01 -7.3325723288e-54 0
1.2522361360e+00 -1.1311827957e+00 2.0089970410e+01 -6.8626481267e-54 0
1.2608228980e+00 -1.1311827957e+00 2.0087054205e+01 -1.0912367007e-53 0
1.2694096601e+00 -1.1311827957e+00 2.0084219775e+01 -1.6716940962e-53 0
1.2779964222e+00 -1.1311827957e+00 2.0081454335e+01 -1.9387567346e-53 0
1.2865831843e+00 -1.1311827957e+00 2.0078757287e+01 -1.8945577350e-53 0
1.2951699463e+00 -1.1311827957e+00 2.0076128048e+01 -1.5412432473e-53 0
1.3037567084e+00 -1.1311827957e+00 2.0073566049e+01 -8.8096532486e-54 0
1.3123434705e+00 -1.1311827957e+00 2.0071060758e+01 -2.6911182505e-55 0
1.3209302326e+00 -1.1311827957e+00 2.0068526170e+01 -2.9319692650e-55 0
1.3295169946e+00 -1.1311827957e+00 2.0066045987e+01 -3.1406466763e-55 0
1.3381037567e+00 -1.1311827957e+00 2.0063619774e+01 -3.3178905420e-55 0
1.3466905188e+00 -1.1311827957e+00 2.0061247111e+01 -3.4651812991e-55 0
1.3552772809e+00 -1.1311827957e+00 2.0058927594e+01 -3.5857404167e-55 0
1.3638640429e+00 -1.1311827957e+00 2.0056660831e+01 -3.6868192818e-55 0
1.3724508050e+00 -1.1311827957e+00 2.0054446447e+01 -3.7848177983e-55 0
1.3810375671e+00 -1.1311827957e+00 2.0052284078e+01 -3.9164919691e-55 0
1.3896243292e+00 -1.1311827957e+00 2.0050173376e+01 -4.1629841368e-55 0
1.3982110912e+00 -1.1311827957e+00 2.0048121119e+01 -5.2514766490e-55 0
1.4067978533e+00 -1.1311827957e+00 2.0046158613e+01 -9.7410890444e-55 0
1.4153846154e+00 -1.1311827957e+00 2.0044245881e+01 -1.5146857459e-54 0
1.4239713775e+00 -1.1311827957e+00 2.0042382634e+01 -2.3071818964e-54 0
1.4325581395e+00 -1.1311827957e+00 2.0040568594e+01 -3.6726802148e-54 0
1.4411449016e+00 -1.1311827957e+00 2.0038803495e+01 -6.2418711777e-54 0
1.4497316637e+00 -1.1311827957e+00 2.0037087083e+01 -1.1229071150e-53 0
1.4583184258e+00 -1.1311827957e+00 2.0035419115e+01 -2.0925312416e-53 0
1.4669051878e+00 -1.1311827957e+00 2.0033799358e+01 -3.9565206646e-53 0
1.4754919499e+00 -1.1311827957e+00 2.0032227590e+01 -7.4815111574e-53 0
1.4840787120e+00 -1.1311827957e+00 2.0030703597e+01 -1.4026655290e-52 0
1.4926654741e+00 -1.1311827957e+00 2.0029227176e+01 -2.5951106681e-52 0
1.5012522361e+00 -1.1311827957e+00 2.0027798129e+01 -4.7263065007e-52 0
1.5098389982e+00 -1.1311827957e+00 2.0026416268e+01 -8.4626481610e-52 0
1.5184257603e+00 -1.1311827957e+00 2.0025063432e+01 -1.4888393083e-51 0
1.5270125224e+00 -1.1311827957e+00 2.0023591339e+01 -2.5730949643e-51 0
1.5355992844e+00 -1.1311827957e+00 2.0022158169e+01 -4.3667435493e-51 0
1.5441860465e+00 -1.1311827957e+00 2.0020763820e+01 -7.2770146442e-51 0
1.5527728086e+00 -1.1311827957e+00 2.0019408188e+01 -1.1908097713e-50 0
1.5613595707e+00 -1.1311827957e+00 2.0018119354e+01 -1.9134852518e-50 0
1.5699463327e+00 -1.1311827957e+00 2.0016894802e+01 -3.0192655600e-50 0
1.5785330948e+00 -1.1311827957e+00 2.0015707621e+01 -4.6781152150e-50 0
1.5871198569e+00 -1.1311827957e+00 2.0014557728e+01 -7.1176059926e-50 0
1.5957066190e+00 -1.1311827957e+00 2.0013445034e+01 -1.0633847051e-49 0
1.6042933810e+00 -1.1311827957e+00 2.0012369454e+01 -1.5600564515e-49 0
1.6128801431e+00 -1.1311827957e+00 2.0011330897e+01 -2.2474169676e-49 0
1.6214669052e+00 -1.1311827957e+00 2.0010329273e+01 -3.1792189085e-49 0
1.6300536673e+00 -1.1311827957e+00 2.0009364488e+01 -4.4162194326e-49 0
1.6386404293e+00 -1.1311827957e+00 2.0008436443e+01 -6.0238519457e-49 0
1.6472271914e+00 -1.1311827957e+00 2.0007545035e+01 -8.0684733000e-49 0
1.6558139535e+00 -1.1311827957e+00 2.0006690157e+01 -1.0612113215e-48 0
1.6644007156e+00 -1.1311827957e+00 2.0005871694e+01 -1.3705844932e-48 0
1.6729874776e+00 -1.1311827957e+00 2.0005089527e+01 -1.7382137608e-48 0
1.6815742397e+00 -1.1311827957e+00 2.0004343528e+01 -2.1646813918e-48 0
1.6901610018e+00 -1.1311827957e+00 2.0003633562e+01 -2.6471479449e-48 0
1.6987477639e+00 -1.1311827957e+00 2.0002959486e+01 -3.1787463468e-48 0
1.7073345259e+00 -1.1311827957e+00 2.0002321148e+01 -3.7482363140e-48 0
1.7159212880e+00 -1.1311827957e+00 2.0001718387e+01 -4.3400175280e-48 0
1.7245080501e+00 -1.1311827957e+00 2.0001151033e+01 -4.9345713479e-48 0
1.7330948122e+00 -1.1311827957e+00 2.0000618905e+01 -5.5093556871e-48 0
1.7416815742e+00 -1.1311827957e+00 1.9999951789e+01 -6.0401207441e-48 0
1.7502683363e+00 -1.1311827957e+00 1.9999323293e+01 -6.5025523741e-48 0
1.7588550984e+00 -1.1311827957e+00 1.9998724516e+01 -6.8740949531e-48 0
1.7674418605e+00 -1.1311827957e+00 1.9998154097e+01 -7.1357663998e-48 0
1.7760286225e+00 -1.1311827957e+00 1.9997611848e+01 -7.2737630822e-48 0
1.7846153846e+00 -1.1311827957e+00 1.9997097575e+01 -7.2806659920e-48 0
1.7932021467e+00 -1.1311827957e+00 1.9996611067e+01 -7.1561015327e-48 0
1.8017889088e+00 -1.1311827957e+00 1.9996152105e+01 -6.9067750159e-48 0
1.8103756708e+00 -1.1311827957e+00 1.9995720455e+01 -6.5458726883e-48 0
1.8189624329e+00 -1.1311827957e+00 1.9995315874e+01 -6.0919064984e-48 0
1.8275491950e+00 -1.1311827957e+00 1.9994938105e+01 -5.5671424372e-48 0
1.8361359571e+00 -1.1311827957e+00 1.9994586882e+01 -4.9957979631e-48 0
1.8447227191e+00 -1.1311827957e+00 1.9994261926e+01 -4.4022107470e-48 0
1.8533094812e+00 -1.1311827957e+00 1.9993962946e+01 -3.8091688336e-48 0
1.8618962433e+00 -1.1311827957e+00 1.9993689644e+01 -3.2365553940e-48 0
1.8704830054e+00 -1.1311827957e+00 1.9993441707e+01 -2.7004074412e-48 0
1.8790697674e+00 -1.1311827957e+00 1.9993218817e+01 -2.2124271393e-48 0
1.8876565295e+00 -1.1311827957e+00 1.9993020641e+01 -1.7799265774e-48 0
1.8962432916e+00 -1.1311827957e+00 1.9992846842e+01 -1.4061402118e-48 0
1.9048300537e+00 -1.1311827957e+00 1.9992697070e+01 -1.0908087117e-48 0
1.9134168157e+00 -1.1311827957e+00 1.9992570971e+01 -8.3092532755e-49 0
1.9220035778e+00 -1.1311827957e+00 1.9992468181e+01 -6.2153963111e-49 0
1.9305903399e+00 -1.1311827957e+00 1.9992388329e+01 -4.5652975012e-49 0
1.9391771020e+00 -1.1311827957e+00 1.9992331038e+01 -3.2927804280e-49 0
1.9477638640e+00 -1.1311827957e+00 1.9992295927e+01 -2.3321146059e-49 0
1.9563506261e+00 -1.1311827957e+00 1.9992282608e+01 -1.6219237587e-49 0
1.9649373882e+00 -1.1311827957e+00 1.9992322393e+01 -1.1076547436e-49 0
1.9735241503e+00 -1.1311827957e+00 1.9992225152e+01 -7.4279986721e-50 0
1.9821109123e+00 -1.1311827957e+00 1.9992102397e+01 -4.8913940701e-50 0
1.9906976744e+00 -1.1311827957e+00 1.9991995771e+01 -3.1629106060e-50 0
1.9992844365e+00 -1.1311827957e+00 1.9991904905e+01 -2.0083278550e-50 0
2.0078711986e+00 -1.1311827957e+00 1.9991829430e+01 -1.2522058712e-50 0
2.0164579606e+00 -1.1311827957e+00 1.9991768979e+01 -7.6667321221e-51 0
2.0250447227e+00 -1.1311827957e+00 1.9991723182e+01 -4.6093349889e-51 0
2.0336314848e+00 -1.1311827957e+00 1.9991691671e+01 -2.7211951281e-51 0
2.0422182469e+00 -1.1311827957e+00 1.9991674083e+01 -1.5775187399e-51 0
2.0508050089e+00 -1.1311827957e+00 1.9991670054e+01 -8.9801336308e-52 0
2.0593917710e+00 -1.1311827957e+00 1.9991679226e+01 -5.0197778951e-52 0
2.0679785331e+00 -1.1311827957e+00 1.9991701244e+01 -2.7553681572e-52 0
2.0765652952e+00 -1.1311827957e+00 1.9991735758e+01 -1.4851427535e-52 0
2.0851520572e+00 -1.1311827957e+00 1.9991782424e+01 -7.8605005119e-53 0
2.0937388193e+00 -1.1311827957e+00 1.9991840904e+01 -4.0853158517e-53 0
2.1023255814e+00 -1.1311827957e+00 1.9991910867e+01 -2.0849446314e-53 0
2.1109123435e+00 -1.1311827957e+00 1.9991991990e+01 -1.0448570548e-53 0
2.1194991055e+00 -1.1311827957e+00 1.9992083958e+01 -5.1417710548e-54 0
2.1280858676e+00 -1.1311827957e+00 1.9992186464e+01 -2.4846325252e-54 0
2.1366726297e+00 -1.1311827957e+00 1.9992299212e+01 -1.1789769613e-54 0
2.1452593918e+00 -1.1311827957e+00 1.9992421914e+01 -5.4934159642e-55 0
2.1538461538e+00 -1.1311827957e+00 1.9992554293e+01 -2.5134731323e-55 0
2.1624329159e+00 -1.1311827957e+00 1.9992696083e+01 -1.1292802501e-55 0
2.1710196780e+00 -1.1311827957e+00 1.9992847030e+01 -4.9822675884e-56 0
2.1796064401e+00 -1.1311827957e+00 1.9993006891e+01 -2.1585088071e-56 0
2.1881932021e+00 -1.1311827957e+00 1.9993175434e+01 -9.1830557701e-57 0
2.1967799642e+00 -1.1311827957e+00 1.9993352442e+01 -3.8364577239e-57 0
2.2053667263e+00 -1.1311827957e+00 1.9993537708e+01 -1.5738616036e-57 0
2.2139534884e+00 -1.1311827957e+00 1.9993731041e+01 -6.3385684478e-58 0
2.2225402504e+00 -1.1311827957e+00 1.9993786968e+01 -2.5076336408e-58 0
2.2311270125e+00 -1.1311827957e+00 1.9993832876e+01 -9.7662326361e-59 0
2.2397137746e+00 -1.1311827957e+00 1.9993883698e+01 -3.7999685063e-59 0
2.2483005367e+00 -1.1311827957e+00 1.9993939315e+01 -1.6329769976e-59 0
2.2568872987e+00 -1.1311827957e+00 1.9993999625e+01 -1.1774536953e-59 0
2.2654740608e+00 -1.1311827957e+00 1.9994064536e+01 -1.9850095721e-59 0
2.2740608229e+00 -1.1311827957e+00 1.9994133973e+01 -4.8475467399e-59 0
2.2826475850e+00 -1.1311827957e+00 1.9994207871e+01 -1.2499624399e-58 0
2.2912343470e+00 -1.1311827957e+00 1.9994286183e+01 -3.1977576202e-58 0
2.2998211091e+00 -1.1311827957e+00 1.9994368871e+01 -8.0445924628e-58 0
2.3084078712e+00 -1.1311827957e+00 1.9994455913e+01 -1.9876684537e-57 0
2.3169946333e+00 -1.1311827957e+00 1.9994547300e+01 -4.8227114094e-57 0
2.3255813953e+00 -1.1311827957e+00 1.9994643034e+01 -1.1490391453e-56 0
2.3341681574e+00 -1.1311827957e+00 1.9994743131e+01 -2.6882679618e-56 0
2.3427549195e+00 -1.1311827957e+00 1.9994847621e+01 -6.1759529151e-56 0
2.3513416816e+00 -1.1311827957e+00 1.9994956542e+01 -1.3932496004e-55 0
2.3599284436e+00 -1.1311827957e+00 1.9995069948e+01 -3.0863654561e-55 0
2.3685152057e+00 -1.1311827957e+00 1.9995187900e+01 -6.7136580796e-55 0
2.3771019678e+00 -1.1311827957e+00 1.9995310473e+01 -1.4340507675e-54 0
2.3856887299e+00 -1.1311827957e+00 1.9995437751e+01 -3.0078991168e-54 0
2.3942754919e+00 -1.1311827957e+00 1.9995569828e+01 -6.1952015096e-54 0
2.4028622540e+00 -1.1311827957e+00 1.9995706808e+01 -1.2529710545e-53 0
2.4114490161e+00 -1.1311827957e+00 1.9995848803e+01 -2.4883992925e-53 0
2.4200357782e+00 -1.1311827957e+00 1.9995995932e+01 -4.8528015290e-53 0
2.4286225403e+00 -1.1311827957e+00 1.9996148325e+01 -9.2930531276e-53 0
2.4372093023e+00 -1.1311827957e+00 1.9996306116e+01 -1.7475022344e-52 0
2.4457960644e+00 -1.1311827957e+00 1.9996469446e+01 -3.2267884144e-52 0
2.4543828265e+00 -1.1311827957e+00 1.9996638462e+01 -5.8508190630e-52 0
2.4629695886e+00 -1.1311827957e+00 1.9996813316e+01 -1.0417326499e-51 0
2.4715563506e+00 -1.1311827957e+00 1.9996994163e+01 -1.8213328211e-51 0
2.4801431127e+00 -1.1311827957e+00 1.9997181163e+01 -3.1269128782e-51 0
2.4887298748e+00 -1.1311827957e+00 1.9996854544e+01 -5.2715178078e-51 0
2.4973166369e+00 -1.1311827957e+00 1.9995710019e+01 -8.7266790605e-51 0
2.5059033989e+00 -1.1311827957e+00 1.9994587699e+01 -1.4185862961e-50 0
2.5144901610e+00 -1.1311827957e+00 1.9993487630e+01 -2.2644145955e-50 0
2.5230769231e+00 -1.1311827957e+00 1.9992409859e+01 -3.5493559931e-50 0
2.5316636852e+00 -1.1311827957e+00 1.9991354433e+01 -5.4630679806e-50 0
2.5402504472e+00 -1.1311827957e+00 1.9990321401e+01 -8.2569010231e-50 0
2.5488372093e+00 -1.1311827957e+00 1.9989333091e+01 -1.2254369805e-49 0
2.5574239714e+00 -1.1311827957e+00 1.9988366619e+01 -1.7859048430e-49 0
2.5660107335e+00 -1.1311827957e+00 1.9987420821e+01 -2.5557541663e-49 0
2.5745974955e+00 -1.1311827957e+00 1.9986495746e+01 -3.5914784873e-49 0
2.5831842576e+00 -1.1311827957e+00 1.9985591438e+01 -4.9558812423e-49 0
2.5917710197e+00 -1.1311827957e+00 1.9984707937e+01 -6.7152462316e-49 0
2.6003577818e+00 -1.1311827957e+00 1.9983845273e+01 -8.9350383792e-49 0
2.6089445438e+00 -1.1311827957e+00 1.9983003473e+01 -1.1674124815e-48 0
2.6175313059e+00 -1.1311827957e+00 1.9982182555e+01 -1.4977718771e-48 0
2.6261180680e+00 -1.1311827957e+00 1.9981382529e+01 -1.8869502100e-48 0
2.6347048301e+00 -1.1311827957e+00 1.9980603396e+01 -2.3343643351e-48 0
2.6432915921e+00 -1.1311827957e+00 1.9979845148e+01 -2.8357651920e-48 0
2.6518783542e+00 -1.1311827957e+00 1.9979107767e+01 -3.3827143437e-48 0
2.6604651163e+00 -1.1311827957e+00 1.9978391226e+01 -3.9623589163e-48 0
2.6690518784e+00 -1.1311827957e+00 1.9977695486e+01 -4.5575949854e-48 0
2.6776386404e+00 -1.1311827957e+00 1.9977020497e+01 -5.1476744656e-48 0
2.6862254025e+00 -1.1311827957e+00 1.9976366197e+01 -5.7092603819e-48 0
2.6948121646e+00 -1.1311827957e+00 1.9975732514e+01 -6.2178759792e-48 0
2.7033989267e+00 -1.1311827957e+00 1.9975119362e+01 -6.6496332027e-48 0
2.7119856887e+00 -1.1311827957e+00 1.9974526644e+01 -6.9830757668e-48 0
2.7205724508e+00 -1.1311827957e+00 1.9973954249e+01 -7.2009409212e-48 0
2.7291592129e+00 -1.1311827957e+00 1.9973402055e+01 -7.2916391994e-48 0
2.7377459750e+00 -1.1311827957e+00 1.9972869925e+01 -7.2502757378e-48 0
2.7463327370e+00 -1.1311827957e+00 1.9972357713e+01 -7.0790879155e-48 0
2.7549194991e+00 -1.1311827957e+00 1.9971865255e+01 -6.7872448645e-48 0
2.7635062612e+00 -1.1311827957e+00 1.9971392380e+01 -6.3900338506e-48 0
2.7720930233e+00 -1.1311827957e+00 1.9970938899e+01 -5.9075339958e-48 0
2.7806797853e+00 -1.1311827957e+00 1.9970587900e+01 -5.3629374267e-48 0
2.7892665474e+00 -1.1311827957e+00 1.9970500890e+01 -4.7807128568e-48 0
2.7978533095e+00 -1.1311827957e+00 1.9970416781e+01 -4.1848126400e-48 0
2.8064400716e+00 -1.1311827957e+00 1.9970335457e+01 -3.5971024526e-48 0
2.8150268336e+00 -1.1311827957e+00 1.9970256788e+01 -3.0361486152e-48 0
2.8236135957e+00 -1.1311827957e+00 1.9970180632e+01 -2.5164405433e-48 0
2.8322003578e+00 -1.1311827957e+00 1.9970106839e+01 -2.0480650713e-48 0
2.8407871199e+00 -1.1311827957e+00 1.9970035242e+01 -1.6367948797e-48 0
2.8493738819e+00 -1.1311827957e+00 1.9969965669e+01 -1.2845120837e-48 0
2.8579606440e+00 -1.1311827957e+00 1.9969897934e+01 -9.8986406867e-49 0
2.8665474061e+00 -1.1311827957e+00 1.9969831844e+01 -7.4904231968e-49 0
2.8751341682e+00 -1.1311827957e+00 1.9969767196e+01 -5.5658382391e-49 0
2.8837209302e+00 -1.1311827957e+00 1.9969703778e+01 -4.0611425564e-49 0
2.8923076923e+00 -1.1311827957e+00 1.9969641371e+01 -2.9097743988e-49 0
2.9008944544e+00 -1.1311827957e+00 1.9969579750e+01 -2.0472167768e-49 0
2.9094812165e+00 -1.1311827957e+00 1.9969518682e+01 -1.4143658927e-49 0
2.9180679785e+00 -1.1311827957e+00 1.9969457929e+01 -9.5951804638e-50 0
2.9266547406e+00 -1.1311827957e+00 1.9969397250e+01 -6.3920174100e-50 0
2.9352415027e+00 -1.1311827957e+00 1.9969336397e+01 -4.1813467165e-50 0
2.9438282648e+00 -1.1311827957e+00 1.9969275120e+01 -2.6858876460e-50 0
2.9524150268e+00 -1.1311827957e+00 1.9969213166e+01 -1.6941541818e-50 0
2.9610017889e+00 -1.1311827957e+00 1.9969150281e+01 -1.0493284603e-50 0
2.9695885510e+00 -1.1311827957e+00 1.9969086209e+01 -6.3820970142e-51 0
2.9781753131e+00 -1.1311827957e+00 1.9969020695e+01 -3.8116128345e-51 0
2.9867620751e+00 -1.1311827957e+00 1.9968953482e+01 -2.2353605860e-51 0
2.9953488372e+00 -1.1311827957e+00 1.9968884317e+01 -1.2873001718e-51 0
3.0039355993e+00 -1.1311827957e+00 1.9968812946e+01 -7.2795661150e-52 0
3.0125223614e+00 -1.1311827957e+00 1.9968739122e+01 -4.0422632366e-52 0
3.0211091234e+00 -1.1311827957e+00 1.9968662596e+01 -2.2041295570e-52 0
3.0296958855e+00 -1.1311827957e+00 1.9968583128e+01 -1.1801659343e-52 0
3.0382826476e+00 -1.1311827957e+00 1.9968500480e+01 -6.2050096338e-53 0
3.0468694097e+00 -1.1311827957e+00 1.9968414420e+01 -3.2035777984e-53 0
3.0554561717e+00 -1.1311827957e+00 1.9968324723e+01 -1.6241327352e-53 0
3.0640429338e+00 -1.1311827957e+00 1.9968231170e+01 -8.0853941143e-54 0
3.0726296959e+00 -1.1311827957e+00 1.9968133550e+01 -3.9525220158e-54 0
3.0812164580e+00 -1.1311827957e+00 1.9968031660e+01 -1.8973210752e-54 0
3.0898032200e+00 -1.1311827957e+00 1.9967925305e+01 -8.9433616597e-55 0
3.0983899821e+00 -1.1311827957e+00 1.9967814300e+01 -4.1395600374e-55 0
3.1069767442e+00 -1.1311827957e+00 1.9967698468e+01 -1.8814860707e-55 0
3.1155635063e+00 -1.1311827957e+00 1.9967577645e+01 -8.3973307419e-56 0
3.1241502683e+00 -1.1311827957e+00 1.9967451674e+01 -3.6802298323e-56 0
