
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($3 > speed_cap) ? speed_cap : $3)"

# Contour 0, label:        1
 3.05062 -0.270968  0.85 
 3.05546 -0.271399  0.85 
 3.06404 -0.272235  0.85 
 3.07263 -0.273148  0.85 
 3.08122 -0.274144  0.85 
 3.0898 -0.275227  0.85 
 3.09839 -0.276404  0.85 
 3.10698 -0.277684  0.85 
 3.11556 -0.279075  0.85 
 3.11839 -0.27957  0.85 
 3.12415 -0.280583  0.85 
 3.13274 -0.282217  0.85 
 3.14132 -0.28399  0.85 
 3.14991 -0.285915  0.85 
 3.1585 -0.288003  0.85 
 3.15914 -0.288172  0.85 
 3.16708 -0.290247  0.85 
 3.17567 -0.292668  0.85 
 3.18426 -0.295276  0.85 
 3.18885 -0.296774  0.85 
 3.19284 -0.298059  0.85 
 3.20143 -0.301005  0.85 
 3.21002 -0.304123  0.85 
 3.21329 -0.305376  0.85 
 3.2186 -0.307371  0.85 
 3.22719 -0.310728  0.85 
 3.23528 -0.313978  0.85 
 3.23578 -0.314172  0.85 
 3.24436 -0.317636  0.85 
 3.25295 -0.321102  0.85 
 3.25661 -0.322581  0.85 
 3.26154 -0.324519  0.85 
 3.27013 -0.327845  0.85 
 3.27871 -0.331036  0.85 
 3.27912 -0.331183  0.85 
 3.2873 -0.334083  0.85 
 3.29589 -0.336931  0.85 
 3.30447 -0.339548  0.85 
 3.30531 -0.339785  0.85 
 3.31306 -0.341967  0.85 
 3.32165 -0.344131  0.85 
 3.33023 -0.346021  0.85 
 3.33882 -0.347632  0.85 
 3.34367 -0.348387  0.85 
 3.34741 -0.348984  0.85 
 3.35599 -0.350077  0.85 
 3.36458 -0.350882  0.85 
 3.37317 -0.3514  0.85 
 3.38175 -0.351632  0.85 
 3.39034 -0.351581  0.85 
 3.39893 -0.351247  0.85 
 3.40751 -0.350633  0.85 
 3.4161 -0.34974  0.85 
 3.42469 -0.348572  0.85 
 3.42581 -0.348387  0.85 
 3.43327 -0.347171  0.85 
 3.44186 -0.345513  0.85 
 3.45045 -0.343599  0.85 
 3.45903 -0.341444  0.85 
 3.46508 -0.339785  0.85 
 3.46762 -0.339074  0.85 
 3.47621 -0.336518  0.85 
 3.48479 -0.333776  0.85 
 3.49251 -0.331183  0.85 
 3.49338 -0.330881  0.85 
 3.50197 -0.327861  0.85 
 3.51055 -0.324752  0.85 
 3.51651 -0.322581  0.85 
 3.51914 -0.321583  0.85 
 3.52773 -0.318376  0.85 
 3.53631 -0.315195  0.85 
 3.5397 -0.313978  0.85 
 3.5449 -0.312037  0.85 
 3.55349 -0.308948  0.85 
 3.56208 -0.30597  0.85 
 3.56388 -0.305376  0.85 
 3.57066 -0.303075  0.85 
 3.57925 -0.300314  0.85 
 3.58784 -0.297703  0.85 
 3.59109 -0.296774  0.85 
