5.0000000000e-03 0.0000000000e+00
5.0100000000e-03 0.0000000000e+00
5.0206216299e-03 0.0000000000e+00
5.0319035320e-03 0.0000000000e+00
5.0438867508e-03 0.0000000000e+00
5.0566148823e-03 0.0000000000e+00
5.0701342324e-03 0.0000000000e+00
5.0844939857e-03 0.0000000000e+00
5.0997463842e-03 0.0000000000e+00
5.1159469173e-03 0.0000000000e+00
5.1331545240e-03 0.0000000000e+00
5.1514318068e-03 0.0000000000e+00
5.1708452601e-03 0.0000000000e+00
5.1914655117e-03 0.0000000000e+00
5.2133675797e-03 0.0000000000e+00
5.2366311456e-03 0.0000000000e+00
5.2613408443e-03 0.0000000000e+00
5.2875865716e-03 0.0000000000e+00
5.3154638117e-03 0.0000000000e+00
5.3450739843e-03 0.0000000000e+00
5.3765248137e-03 0.0000000000e+00
5.4099307205e-03 0.0000000000e+00
5.4454132383e-03 0.0000000000e+00
5.4831014553e-03 0.0000000000e+00
5.5231324844e-03 0.0000000000e+00
5.5656519619e-03 0.0000000000e+00
5.6108145770e-03 0.0000000000e+00
5.6587846352e-03 0.0000000000e+00
5.7097366555e-03 0.0000000000e+00
5.7638560055e-03 0.0000000000e+00
5.8213395759e-03 0.0000000000e+00
5.8823964966e-03 0.0000000000e+00
5.9472488980e-03 0.0000000000e+00
6.0161327182e-03 0.0000000000e+00
6.0892985625e-03 0.0000000000e+00
6.1670126141e-03 0.0000000000e+00
6.2495576032e-03 0.0000000000e+00
6.3372338354e-03 0.0000000000e+00
6.4303602839e-03 0.0000000000e+00
6.5292757507e-03 0.0000000000e+00
6.6343400982e-03 0.0000000000e+00
6.7459355593e-03 0.0000000000e+00
6.8644681275e-03 0.0000000000e+00
6.9903690342e-03 0.0000000000e+00
7.1240963172e-03 0.0000000000e+00
7.2661364874e-03 0.0000000000e+00
7.4170062988e-03 0.0000000000e+00
7.5772546283e-03 0.0000000000e+00
7.7474644724e-03 0.0000000000e+00
7.9282550687e-03 0.0000000000e+00
8.1202841484e-03 0.0000000000e+00
8.3242503292e-03 0.0000000000e+00
8.5408956568e-03 0.0000000000e+00
8.7710083050e-03 0.0000000000e+00
9.0154254426e-03 0.0000000000e+00
9.2750362793e-03 0.0000000000e+00
9.5507853009e-03 0.0000000000e+00
9.8436757052e-03 0.0000000000e+00
1.0154773052e-02 0.0000000000e+00
1.0485209138e-02 0.0000000000e+00
1.0836186119e-02 0.0000000000e+00
1.1208980876e-02 0.0000000000e+00
1.1604949669e-02 0.0000000000e+00
1.2025533065e-02 0.0000000000e+00
1.2472261181e-02 0.0000000000e+00
1.2946759250e-02 0.0000000000e+00
1.3450753537e-02 0.0000000000e+00
1.3986077613e-02 0.0000000000e+00
1.4554679032e-02 0.0000000000e+00
1.5158626414e-02 0.0000000000e+00
1.5800116969e-02 0.0000000000e+00
1.6481484492e-02 0.0000000000e+00
1.7205207855e-02 0.0000000000e+00
1.7973920023e-02 0.0000000000e+00
1.8790417636e-02 0.0000000000e+00
1.9657671178e-02 0.0000000000e+00
2.0578835791e-02 0.0000000000e+00
2.1557262746e-02 0.0000000000e+00
2.2596511644e-02 0.0000000000e+00
2.3700363356e-02 0.0000000000e+00
2.4872833787e-02 0.0000000000e+00
2.6118188481e-02 0.0000000000e+00
2.7440958142e-02 0.0000000000e+00
2.8845955115e-02 0.0000000000e+00
3.0338290896e-02 0.0000000000e+00
3.1923394726e-02 0.0000000000e+00
3.3607033343e-02 0.0000000000e+00
3.5395331965e-02 0.0000000000e+00
3.7294796569e-02 0.0000000000e+00
3.9312337565e-02 0.0000000000e+00
4.1455294935e-02 0.0000000000e+00
4.3731464934e-02 0.0000000000e+00
4.6149128458e-02 0.0000000000e+00
4.8717081167e-02 0.0000000000e+00
5.1444665484e-02 0.0000000000e+00
5.4341804588e-02 0.0000000000e+00
5.7419038510e-02 0.0000000000e+00
6.0687562482e-02 0.0000000000e+00
6.4159267665e-02 0.0000000000e+00
6.7846784410e-02 0.0000000000e+00
7.1763528208e-02 0.0000000000e+00
7.5923748497e-02 0.0000000000e+00
8.0342580502e-02 0.0000000000e+00
8.5036100301e-02 0.0000000000e+00
9.0021383307e-02 0.0000000000e+00
9.5316566392e-02 0.0000000000e+00
1.0094091387e-01 0.0000000000e+00
1.0691488758e-01 0.0000000000e+00
1.1326022134e-01 0.0000000000e+00
1.2000000000e-01 0.0000000000e+00

4.9949653327e-03 2.2432415175e-04
5.0049552634e-03 2.2477280006e-04
5.0155661980e-03 2.2524933768e-04
5.0268367399e-03 2.2575549830e-04
5.0388078924e-03 2.2629312338e-04
5.0515232076e-03 2.2686416884e-04
5.0650289446e-03 2.2747071219e-04
5.0793742386e-03 2.2811496009e-04
5.0946112790e-03 2.2879925636e-04
5.1107954992e-03 2.2952609053e-04
5.1279857789e-03 2.3029810688e-04
5.1462446578e-03 2.3111811408e-04
5.1656385630e-03 2.3198909537e-04
5.1862380514e-03 2.3291421945e-04
5.2081180654e-03 2.3389685202e-04
5.2313582065e-03 2.3494056796e-04
5.2560430242e-03 2.3604916440e-04
5.2822623238e-03 2.3722667450e-04
5.3101114934e-03 2.3847738215e-04
5.3396918505e-03 2.3980583752e-04
5.3711110109e-03 2.4121687364e-04
5.4044832803e-03 2.4271562398e-04
5.4399300695e-03 2.4430754112e-04
