
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($4 > omega_cap) ? omega_cap : (($4 < -omega_cap) ? -omega_cap : $4))"

# Contour 0, label:      180
-0.430769 -0.660055  0 
-0.430107 -0.658065  0 
-0.430624 -0.649462  0 
-0.430769 -0.649333  0 
-0.439356 -0.649003  0 
-0.447678 -0.64086  0 
-0.447943 -0.640588  0 
-0.456488 -0.632258  0 
-0.456276 -0.623656  0 
-0.447943 -0.615822  0 
-0.447685 -0.615054  0 
-0.446443 -0.606452  0 
-0.439356 -0.599991  0 
-0.438809 -0.597849  0 
-0.430769 -0.589994  0 
-0.422182 -0.597039  0 
-0.413596 -0.597725  0 
-0.413506 -0.597849  0 
-0.405009 -0.606224  0 
-0.404708 -0.606452  0 
-0.404136 -0.615054  0 
-0.404672 -0.623656  0 
-0.405009 -0.624391  0 
-0.413127 -0.632258  0 
-0.413596 -0.633938  0 
-0.42133 -0.64086  0 
-0.421985 -0.649462  0 
-0.42204 -0.658065  0 
-0.413596 -0.66615  0 
-0.405009 -0.666539  0 
-0.404858 -0.666667  0 
-0.396422 -0.675054  0 
-0.387835 -0.67523  0 
-0.387361 -0.666667  0 
-0.382376 -0.658065  0 
-0.379249 -0.656119  0 
-0.378462 -0.649462  0 
-0.370662 -0.642036  0 
-0.370192 -0.64086  0 
-0.369512 -0.632258  0 
-0.370662 -0.631732  0 
-0.378882 -0.623656  0 
-0.379249 -0.623445  0 
-0.387736 -0.615054  0 
-0.387835 -0.614843  0 
-0.396282 -0.606452  0 
-0.391439 -0.597849  0 
-0.387835 -0.595874  0 
-0.387293 -0.589247  0 
-0.379249 -0.581518  0 
-0.378927 -0.580645  0 
-0.376878 -0.572043  0 
-0.379249 -0.570224  0 
-0.386601 -0.563441  0 
-0.387835 -0.56271  0 
-0.396174 -0.554839  0 
-0.396422 -0.552196  0 

-0.344902 -0.535361  0 
-0.353246 -0.537634  0 
-0.353488 -0.538796  0 
-0.361316 -0.546237  0 
-0.361927 -0.554839  0 
-0.362075 -0.555397  0 
-0.370488 -0.563441  0 
-0.370642 -0.572043  0 
-0.362075 -0.580166  0 
-0.360697 -0.580645  0 
-0.353488 -0.587024  0 
-0.344902 -0.589  0 
-0.336315 -0.583177  0 
-0.336095 -0.580645  0 
-0.335647 -0.572043  0 
