# x y speed omega solid
1.5998607242e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6048746518e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6098885794e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6149025070e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6199164345e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6249303621e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6299442897e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6349582173e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6399721448e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6449860724e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0
1.6500000000e-01 -3.8609467456e-02 2.0000000000e+01 0.0000000000e+00 0

-1.5000000000e-02 -3.8076923077e-02 2.0573321039e+01 -1.2342363042e-08 0
-1.4498607242e-02 -3.8076923077e-02 2.0596417632e+01 -2.5917477618e-08 0
-1.3997214485e-02 -3.8076923077e-02 2.0620073560e+01 -2.1635248553e-08 0
-1.3495821727e-02 -3.8076923077e-02 2.0644245071e+01 -7.6168346173e-09 0
-1.2994428969e-02 -3.8076923077e-02 2.0668824557e+01 3.7230186029e-09 0
-1.2493036212e-02 -3.8076923077e-02 2.0693796952e+01 1.2488132894e-08 0
-1.1991643454e-02 -3.8076923077e-02 2.0719294742e+01 1.0889224560e-08 0
-1.1490250696e-02 -3.8076923077e-02 2.0745208681e+01 9.1083761723e-09 0
-1.0988857939e-02 -3.8076923077e-02 2.0771474843e+01 1.0187364779e-08 0
-1.0487465181e-02 -3.8076923077e-02 2.0798080802e+01 1.3414317426e-08 0
-9.9860724234e-03 -3.8076923077e-02 2.0825148109e+01 4.0811868554e-09 0
-9.4846796657e-03 -3.8076923077e-02 2.0852582448e+01 -7.1350572953e-09 0
-8.9832869081e-03 -3.8076923077e-02 2.0880358244e+01 -1.8955180821e-08 0
-8.4818941504e-03 -3.8076923077e-02 2.0908451636e+01 -2.1981845820e-08 0
-7.9805013928e-03 -3.8076923077e-02 2.0936860730e+01 -1.3174758785e-08 0
-7.4791086351e-03 -3.8076923077e-02 2.0965503116e+01 -5.1300173060e-09 0
-6.9777158774e-03 -3.8076923077e-02 2.0994351850e+01 2.2197790404e-09 0
-6.4763231198e-03 -3.8076923077e-02 2.1023417842e+01 2.4139814673e-08 0
-5.9749303621e-03 -3.8076923077e-02 2.1052646613e+01 5.1758359808e-08 0
-5.4735376045e-03 -3.8076923077e-02 2.1082002911e+01 8.2612135787e-08 0
-4.9721448468e-03 -3.8076923077e-02 2.1111447232e+01 6.0257626996e-08 0
-4.4707520891e-03 -3.8076923077e-02 2.1140945990e+01 -6.2840902698e-08 0
-3.9693593315e-03 -3.8076923077e-02 2.1170484481e+01 -1.9410396333e-07 0
-3.4679665738e-03 -3.8076923077e-02 2.1200030052e+01 -3.3219009506e-07 0
-2.9665738162e-03 -3.8076923077e-02 2.1229455627e+01 -1.1689518334e-07 0
-2.4651810585e-03 -3.8076923077e-02 2.1258816582e+01 1.4138003298e-07 0
-1.9637883008e-03 -3.8076923077e-02 2.1288086893e+01 4.0862013814e-07 0
-1.4623955432e-03 -3.8076923077e-02 2.1317135809e+01 4.5387135054e-07 0
-9.6100278552e-04 -3.8076923077e-02 2.1345927151e+01 2.6049624783e-07 0
-4.5961002786e-04 -3.8076923077e-02 2.1374523879e+01 6.2082399952e-08 0
4.1782729805e-05 -3.8076923077e-02 2.1402865107e+01 -1.4914902389e-07 0
5.4317548747e-04 -3.8076923077e-02 2.1430665234e+01 -4.8609735994e-07 0
1.0445682451e-03 -3.8076923077e-02 2.1458162166e+01 -8.2401980965e-07 0
1.5459610028e-03 -3.8076923077e-02 2.1485319416e+01 -1.1657926318e-06 0
2.0473537604e-03 -3.8076923077e-02 2.1511818010e+01 -7.6427825045e-07 0
2.5487465181e-03 -3.8076923077e-02 2.1537764918e+01 6.3916161996e-09 0
3.0501392758e-03 -3.8076923077e-02 2.1563260932e+01 7.8621078080e-07 0
3.5515320334e-03 -3.8076923077e-02 2.1588131809e+01 1.7883802133e-06 0
4.0529247911e-03 -3.8076923077e-02 2.1612059054e+01 3.4020554714e-06 0
4.5543175487e-03 -3.8076923077e-02 2.1635424212e+01 4.9596706487e-06 0
5.0557103064e-03 -3.8076923077e-02 2.1658192395e+01 6.4518309511e-06 0
5.5571030641e-03 -3.8076923077e-02 2.1679761041e+01 -2.2648611873e-06 0
6.0584958217e-03 -3.8076923077e-02 2.1700513802e+01 -1.3395033782e-05 0
6.5598885794e-03 -3.8076923077e-02 2.1720562247e+01 -2.4293387590e-05 0
7.0612813370e-03 -3.8076923077e-02 2.1739606655e+01 -2.2765548658e-05 0
7.5626740947e-03 -3.8076923077e-02 2.1757259498e+01 6.7259813435e-06 0
8.0640668524e-03 -3.8076923077e-02 2.1774105772e+01 3.5757581997e-05 0
8.5654596100e-03 -3.8076923077e-02 2.1790115555e+01 6.4293577652e-05 0
9.0668523677e-03 -3.8076923077e-02 2.1804450329e+01 3.7069487169e-05 0
9.5682451253e-03 -3.8076923077e-02 2.1817614673e+01 -8.0669515840e-06 0
1.0069637883e-02 -3.8076923077e-02 2.1830369840e+01 -5.2733763548e-05 0
1.0571030641e-02 -3.8076923077e-02 2.1842463892e+01 -8.7388843011e-05 0
1.1072423398e-02 -3.8076923077e-02 2.1852559306e+01 -5.5733655993e-05 0
1.1573816156e-02 -3.8076923077e-02 2.1861755922e+01 -2.2740770542e-05 0
1.2075208914e-02 -3.8076923077e-02 2.1870034249e+01 1.1659977102e-05 0
1.2576601671e-02 -3.8076923077e-02 2.1876767542e+01 4.8498499939e-05 0
1.3077994429e-02 -3.8076923077e-02 2.1881664973e+01 8.3132892610e-05 0
1.3579387187e-02 -3.8076923077e-02 2.1885592603e+01 1.1183364927e-04 0
1.4080779944e-02 -3.8076923077e-02 2.1888535455e+01 1.3437896241e-04 0
1.4582172702e-02 -3.8076923077e-02 2.1889488221e+01 5.6559531904e-05 0
1.5083565460e-02 -3.8076923077e-02 2.1888719881e+01 -8.3156789350e-05 0
1.5584958217e-02 -3.8076923077e-02 2.1886932618e+01 -2.1373726389e-04 0
1.6086350975e-02 -3.8076923077e-02 2.1884115944e+01 -3.3493453762e-04 0
1.6587743733e-02 -3.8076923077e-02 2.1879818102e+01 -2.4564476523e-04 0
1.7089136490e-02 -3.8076923077e-02 2.1875039432e+01 -4.2587323093e-05 0
1.7590529248e-02 -3.8076923077e-02 2.1869368387e+01 1.4564505714e-04 0
1.8091922006e-02 -3.8076923077e-02 2.1862800164e+01 3.1875796992e-04 0
1.8593314763e-02 -3.8076923077e-02 2.1854257240e+01 3.5805547600e-04 0
1.9094707521e-02 -3.8076923077e-02 2.1843803158e+01 2.8139089489e-04 0
1.9596100279e-02 -3.8076923077e-02 2.1832467190e+01 2.0600487168e-04 0
2.0097493036e-02 -3.8076923077e-02 2.1820247834e+01 1.3191680687e-04 0
2.0598885794e-02 -3.8076923077e-02 2.1806653334e+01 1.4911154263e-05 0
2.1100278552e-02 -3.8076923077e-02 2.1790423804e+01 -2.4606829403e-04 0
2.1601671309e-02 -3.8076923077e-02 2.1773854411e+01 -4.8311345291e-04 0
2.2103064067e-02 -3.8076923077e-02 2.1758747223e+01 -7.0519883569e-04 0
2.2604456825e-02 -3.8076923077e-02 2.1742950491e+01 -9.1165410476e-04 0
2.3105849582e-02 -3.8076923077e-02 2.1724788855e+01 -5.7078010046e-04 0
2.3607242340e-02 -3.8076923077e-02 2.1705299696e+01 -1.6950382895e-05 0
2.4108635097e-02 -3.8076923077e-02 2.1685178935e+01 5.2921156271e-04 0
2.4610027855e-02 -3.8076923077e-02 2.1664430065e+01 1.0677076332e-03 0
2.5111420613e-02 -3.8076923077e-02 2.1643056869e+01 1.5985454915e-03 0
2.5612813370e-02 -3.8076923077e-02 2.1618764465e+01 1.2527680849e-03 0
2.6114206128e-02 -3.8076923077e-02 2.1594060314e+01 8.0052327103e-04 0
2.6615598886e-02 -3.8076923077e-02 2.1571870755e+01 2.8252221182e-04 0
2.7116991643e-02 -3.8076923077e-02 2.1549274524e+01 -2.7817244656e-04 0
2.7618384401e-02 -3.8076923077e-02 2.1526275642e+01 -8.8157713898e-04 0
2.8119777159e-02 -3.8076923077e-02 2.1500705057e+01 -1.3648451469e-03 0
2.8621169916e-02 -3.8076923077e-02 2.1474588554e+01 -1.6487121554e-03 0
2.9122562674e-02 -3.8076923077e-02 2.1448153546e+01 -1.7391709236e-03 0
2.9623955432e-02 -3.8076923077e-02 2.1421404014e+01 -1.6367284651e-03 0
3.0125348189e-02 -3.8076923077e-02 2.1394343962e+01 -1.3420095951e-03 0
3.0626740947e-02 -3.8076923077e-02 2.1367420557e+01 -3.1386995779e-04 0
3.1128133705e-02 -3.8076923077e-02 2.1341059815e+01 1.0169581073e-03 0
3.1629526462e-02 -3.8076923077e-02 2.1314587319e+01 2.0410123752e-03 0
3.2130919220e-02 -3.8076923077e-02 2.1288005531e+01 2.7599159531e-03 0
3.2632311978e-02 -3.8076923077e-02 2.1261316854e+01 3.1754316938e-03 0
3.3133704735e-02 -3.8076923077e-02 2.1234523641e+01 3.2894525203e-03 0
3.3635097493e-02 -3.8076923077e-02 2.1206052205e+01 1.9360992938e-03 0
3.4136490251e-02 -3.8076923077e-02 2.1176984599e+01 3.2905544114e-04 0
3.4637883008e-02 -3.8076923077e-02 2.1148204940e+01 -1.0178081687e-03 0
3.5139275766e-02 -3.8076923077e-02 2.1122549723e+01 -1.8703086857e-03 0
3.5640668524e-02 -3.8076923077e-02 2.1096954364e+01 -2.4282341065e-03 0
3.6142061281e-02 -3.8076923077e-02 2.1071419234e+01 -2.6940755654e-03 0
3.6643454039e-02 -3.8076923077e-02 2.1045030060e+01 -2.5165712491e-03 0
3.7144846797e-02 -3.8076923077e-02 2.1017751591e+01 -2.2052689900e-03 0
3.7646239554e-02 -3.8076923077e-02 2.0990615504e+01 -2.0444714083e-03 0
3.8147632312e-02 -3.8076923077e-02 2.0963621071e+01 -2.0327883953e-03 0
3.8649025070e-02 -3.8076923077e-02 2.0936767497e+01 -2.1687997618e-03 0
3.9150417827e-02 -3.8076923077e-02 2.0912423598e+01 -2.1909127200e-03 0
3.9651810585e-02 -3.8076923077e-02 2.0889013953e+01 -1.9225333380e-03 0
4.0153203343e-02 -3.8076923077e-02 2.0864711803e+01 1.9872463332e-04 0
4.0654596100e-02 -3.8076923077e-02 2.0840081084e+01 2.7200601996e-03 0
4.1155988858e-02 -3.8076923077e-02 2.0815698386e+01 4.6544460418e-03 0
4.1657381616e-02 -3.8076923077e-02 2.0791561166e+01 6.0084691981e-03 0
4.2158774373e-02 -3.8076923077e-02 2.0767666850e+01 6.7887554292e-03 0
4.2660167131e-02 -3.8076923077e-02 2.0744012840e+01 7.0019605197e-03 0
4.3161559889e-02 -3.8076923077e-02 2.0721584359e+01 5.9504159513e-03 0
4.3662952646e-02 -3.8076923077e-02 2.0700894199e+01 2.0144141587e-03 0
4.4164345404e-02 -3.8076923077e-02 2.0679364919e+01 -3.5463745038e-03 0
4.4665738162e-02 -3.8076923077e-02 2.0658140917e+01 -6.5070776832e-03 0
4.5167130919e-02 -3.8076923077e-02 2.0637218455e+01 -6.8995814359e-03 0
4.5668523677e-02 -3.8076923077e-02 2.0616593795e+01 -4.7557326034e-03 0
4.6169916435e-02 -3.8076923077e-02 2.0596263209e+01 -1.0731165668e-04 0
4.6671309192e-02 -3.8076923077e-02 2.0576222976e+01 7.0139925922e-03 0
4.7172701950e-02 -3.8076923077e-02 2.0556469388e+01 1.6576606502e-02 0
4.7674094708e-02 -3.8076923077e-02 2.0538836886e+01 2.6974031348e-02 0
4.8175487465e-02 -3.8076923077e-02 2.0520999664e+01 2.6165650233e-02 0
4.8676880223e-02 -3.8076923077e-02 2.0503336113e+01 2.0260117903e-02 0
4.9178272981e-02 -3.8076923077e-02 2.0485989549e+01 1.1053041028e-02 0
4.9679665738e-02 -3.8076923077e-02 2.0468955689e+01 -1.4120648043e-03 0
5.0181058496e-02 -3.8076923077e-02 2.0452230287e+01 -1.7091989304e-02 0
5.0682451253e-02 -3.8076923077e-02 2.0435809132e+01 -3.5943847123e-02 0
5.1183844011e-02 -3.8076923077e-02 2.0419688048e+01 -5.7925095823e-02 0
5.1685236769e-02 -3.8076923077e-02 2.0404020423e+01 -8.1374146588e-02 0
5.2186629526e-02 -3.8076923077e-02 2.0390175282e+01 -8.7620952996e-02 0
5.2688022284e-02 -3.8076923077e-02 2.0376207762e+01 -6.8820455324e-02 0
5.3189415042e-02 -3.8076923077e-02 2.0362231350e+01 -3.7150542561e-02 0
5.3690807799e-02 -3.8076923077e-02 2.0348562230e+01 -1.0731985376e-02 0
5.4192200557e-02 -3.8076923077e-02 2.0335196056e+01 1.0508121617e-02 0
5.4693593315e-02 -3.8076923077e-02 2.0322128534e+01 2.6641881570e-02 0
5.5194986072e-02 -3.8076923077e-02 2.0309355418e+01 3.7740583096e-02 0
5.5696378830e-02 -3.8076923077e-02 2.0296872517e+01 4.3874689683e-02 0
5.6197771588e-02 -3.8076923077e-02 2.0284784145e+01 4.2272909724e-02 0
5.6699164345e-02 -3.8076923077e-02 2.0274118576e+01 -3.2166009054e-03 0
5.7200557103e-02 -3.8076923077e-02 2.0263714505e+01 -6.9768365307e-02 0
5.7701949861e-02 -3.8076923077e-02 2.0253549013e+01 -1.5523744476e-01 0
5.8203342618e-02 -3.8076923077e-02 2.0243119588e+01 -1.8458063173e-01 0
5.8704735376e-02 -3.8076923077e-02 2.0232940778e+01 -1.8320635677e-01 0
5.9206128134e-02 -3.8076923077e-02 2.0223008958e+01 -1.5154754731e-01 0
5.9707520891e-02 -3.8076923077e-02 2.0213320554e+01 -9.0031425168e-02 0
6.0208913649e-02 -3.8076923077e-02 2.0203872042e+01 9.2049305732e-04 0
6.0710306407e-02 -3.8076923077e-02 2.0194659949e+01 1.2089238962e-01 0
6.1211699164e-02 -3.8076923077e-02 2.0186318527e+01 2.8876192759e-01 0
6.1713091922e-02 -3.8076923077e-02 2.0178381399e+01 5.0279159691e-01 0
6.2214484680e-02 -3.8076923077e-02 2.0170645015e+01 7.5803763551e-01 0
6.2715877437e-02 -3.8076923077e-02 2.0163106455e+01 1.0539164738e+00 0
6.3217270195e-02 -3.8076923077e-02 2.0155762846e+01 1.3898528671e+00 0
6.3718662953e-02 -3.8076923077e-02 2.0148611358e+01 1.7652798437e+00 0
6.4220055710e-02 -3.8076923077e-02 2.0141764249e+01 1.5739043061e+00 0
6.4721448468e-02 -3.8076923077e-02 2.0135164949e+01 1.3042089000e+00 0
6.5222841226e-02 -3.8076923077e-02 2.0128807925e+01 9.6998484796e-01 0
6.5724233983e-02 -3.8076923077e-02 2.0122730909e+01 5.7082499731e-01 0
6.6225626741e-02 -3.8076923077e-02 2.0117362205e+01 1.0026471907e-01 0
6.6727019499e-02 -3.8076923077e-02 2.0112193964e+01 -4.1931580850e-01 0
6.7228412256e-02 -3.8076923077e-02 2.0107223303e+01 -9.8722842211e-01 0
6.7729805014e-02 -3.8076923077e-02 2.0102447382e+01 -1.6027952723e+00 0
6.8231197772e-02 -3.8076923077e-02 2.0097863408e+01 -2.2653487167e+00 0
6.8732590529e-02 -3.8076923077e-02 2.0093468631e+01 -2.9742312102e+00 0
6.9233983287e-02 -3.8076923077e-02 2.0089260345e+01 -3.7287951927e+00 0
6.9735376045e-02 -3.8076923077e-02 2.0085235887e+01 -4.5284029748e+00 0
7.0236768802e-02 -3.8076923077e-02 2.0081392635e+01 -5.3724266216e+00 0
7.0738161560e-02 -3.8076923077e-02 2.0077728011e+01 -6.2602478341e+00 0
7.1239554318e-02 -3.8076923077e-02 2.0073468583e+01 -5.2965807055e+00 0
7.1740947075e-02 -3.8076923077e-02 2.0069311692e+01 -4.2357714610e+00 0
7.2242339833e-02 -3.8076923077e-02 2.0065292561e+01 -3.1535587242e+00 0
7.2743732591e-02 -3.8076923077e-02 2.0061409228e+01 -2.0502316780e+00 0
7.3245125348e-02 -3.8076923077e-02 2.0057659765e+01 -9.2607520126e-01 0
7.3746518106e-02 -3.8076923077e-02 2.0054042274e+01 2.1863008024e-01 0
7.4247910864e-02 -3.8076923077e-02 2.0050554890e+01 1.3836077418e+00 0
7.4749303621e-02 -3.8076923077e-02 2.0047195776e+01 2.5685855073e+00 0
7.5250696379e-02 -3.8076923077e-02 2.0043963128e+01 3.7732951971e+00 0
7.5752089136e-02 -3.8076923077e-02 2.0040855168e+01 4.9974726743e+00 0
7.6253481894e-02 -3.8076923077e-02 2.0037935661e+01 6.1726785032e+00 0
7.6754874652e-02 -3.8076923077e-02 2.0035227023e+01 7.2386833527e+00 0
7.7256267409e-02 -3.8076923077e-02 2.0032644767e+01 8.2682618574e+00 0
7.7757660167e-02 -3.8076923077e-02 2.0030187138e+01 9.2619199036e+00 0
7.8259052925e-02 -3.8076923077e-02 2.0027852406e+01 1.0220155123e+01 0
7.8760445682e-02 -3.8076923077e-02 2.0025638872e+01 1.1143457027e+01 0
7.9261838440e-02 -3.8076923077e-02 2.0024053248e+01 1.0955750764e+01 0
7.9763231198e-02 -3.8076923077e-02 2.0023361796e+01 9.0874425306e+00 0
8.0264623955e-02 -3.8076923077e-02 2.0022747739e+01 7.2640098955e+00 0
8.0766016713e-02 -3.8076923077e-02 2.0022210018e+01 5.4848370630e+00 0
8.1267409471e-02 -3.8076923077e-02 2.0021747591e+01 3.7493183055e+00 0
8.1768802228e-02 -3.8076923077e-02 2.0021357415e+01 2.0502436630e+00 0
8.2270194986e-02 -3.8076923077e-02 2.0021013617e+01 4.1772655456e-01 0
8.2771587744e-02 -3.8076923077e-02 2.0020708325e+01 -1.1241181812e+00 0
8.3272980501e-02 -3.8076923077e-02 2.0020441011e+01 -2.5765081108e+00 0
8.3774373259e-02 -3.8076923077e-02 2.0020211160e+01 -3.9406412207e+00 0
8.4275766017e-02 -3.8076923077e-02 2.0020018264e+01 -5.2176962504e+00 0
8.4777158774e-02 -3.8076923077e-02 2.0019861821e+01 -6.4088330220e+00 0
8.5278551532e-02 -3.8076923077e-02 2.0019741340e+01 -7.5151927638e+00 0
8.5779944290e-02 -3.8076923077e-02 2.0019656337e+01 -8.5378984306e+00 0
8.6281337047e-02 -3.8076923077e-02 2.0019606336e+01 -9.4780550174e+00 0
8.6782729805e-02 -3.8076923077e-02 2.0019590869e+01 -1.0336749870e+01 0
8.7284122563e-02 -3.8076923077e-02 2.0019609476e+01 -1.1115052989e+01 0
8.7785515320e-02 -3.8076923077e-02 2.0019625718e+01 -1.1795946375e+01 0
8.8286908078e-02 -3.8076923077e-02 2.0019660165e+01 -1.2393072401e+01 0
8.8788300836e-02 -3.8076923077e-02 2.0019720378e+01 -1.2911657652e+01 0
8.9289693593e-02 -3.8076923077e-02 2.0019268036e+01 -1.2302512159e+01 0
8.9791086351e-02 -3.8076923077e-02 2.0018128357e+01 -1.0237750318e+01 0
9.0292479109e-02 -3.8076923077e-02 2.0017111698e+01 -8.3056856918e+00 0
9.0793871866e-02 -3.8076923077e-02 2.0016216471e+01 -6.5046111285e+00 0
9.1295264624e-02 -3.8076923077e-02 2.0015441111e+01 -4.8328463428e+00 0
9.1796657382e-02 -3.8076923077e-02 2.0014784079e+01 -3.2887374494e+00 0
9.2298050139e-02 -3.8076923077e-02 2.0014243858e+01 -1.8706565024e+00 0
9.2799442897e-02 -3.8076923077e-02 2.0013818958e+01 -5.7700104272e-01 0
9.3300835655e-02 -3.8076923077e-02 2.0013507910e+01 5.9380634673e-01 0
9.3802228412e-02 -3.8076923077e-02 2.0013303817e+01 1.6458606800e+00 0
9.4303621170e-02 -3.8076923077e-02 2.0013198391e+01 2.6040800683e+00 0
9.4805013928e-02 -3.8076923077e-02 2.0013191440e+01 3.4736398932e+00 0
9.5306406685e-02 -3.8076923077e-02 2.0013281724e+01 4.2556517665e+00 0
9.5807799443e-02 -3.8076923077e-02 2.0013468022e+01 4.9512100759e+00 0
9.6309192201e-02 -3.8076923077e-02 2.0013749133e+01 5.5613922864e+00 0
9.6810584958e-02 -3.8076923077e-02 2.0014123874e+01 6.0872592360e+00 0
9.7311977716e-02 -3.8076923077e-02 2.0014591082e+01 6.5298554262e+00 0
9.7813370474e-02 -3.8076923077e-02 2.0015149609e+01 6.8902093074e+00 0
9.8314763231e-02 -3.8076923077e-02 2.0015798327e+01 7.1693335589e+00 0
9.8816155989e-02 -3.8076923077e-02 2.0016536125e+01 7.3682253645e+00 0
9.9317548747e-02 -3.8076923077e-02 2.0017361909e+01 7.4878666818e+00 0
9.9818941504e-02 -3.8076923077e-02 2.0018274600e+01 7.5292245085e+00 0
1.0032033426e-01 -3.8076923077e-02 2.0019187833e+01 7.6540794813e+00 0
1.0082172702e-01 -3.8076923077e-02 2.0020159272e+01 7.7597681177e+00 0
1.0132311978e-01 -3.8076923077e-02 2.0021204750e+01 7.8159982032e+00 0
1.0182451253e-01 -3.8076923077e-02 2.0022785448e+01 6.9335792825e+00 0
1.0232590529e-01 -3.8076923077e-02 2.0024534820e+01 5.8048850214e+00 0
1.0282729805e-01 -3.8076923077e-02 2.0026276357e+01 4.7669898372e+00 0
1.0332869081e-01 -3.8076923077e-02 2.0028010148e+01 3.8188089650e+00 0
1.0383008357e-01 -3.8076923077e-02 2.0029736283e+01 2.9592738721e+00 0
1.0433147632e-01 -3.8076923077e-02 2.0031454850e+01 2.1873319771e+00 0
1.0483286908e-01 -3.8076923077e-02 2.0033165934e+01 1.5019463753e+00 0
1.0533426184e-01 -3.8076923077e-02 2.0034869621e+01 9.0209556817e-01 0
1.0583565460e-01 -3.8076923077e-02 2.0036565996e+01 3.8677319849e-01 0
1.0633704735e-01 -3.8076923077e-02 2.0038255141e+01 -4.5012209986e-02 0
1.0683844011e-01 -3.8076923077e-02 2.0038182393e+01 -4.0524116872e-01 0
1.0733983287e-01 -3.8076923077e-02 2.0034777119e+01 -7.5777652206e-01 0
1.0784122563e-01 -3.8076923077e-02 2.0031478191e+01 -1.1073986356e+00 0
1.0834261838e-01 -3.8076923077e-02 2.0028284378e+01 -1.4541419880e+00 0
1.0884401114e-01 -3.8076923077e-02 2.0025194464e+01 -1.7980405415e+00 0
1.0934540390e-01 -3.8076923077e-02 2.0022207255e+01 -2.1391277503e+00 0
1.0984679666e-01 -3.8076923077e-02 2.0019321572e+01 -2.4774365700e+00 0
1.1034818942e-01 -3.8076923077e-02 2.0016536254e+01 -2.8129994663e+00 0
1.1084958217e-01 -3.8076923077e-02 2.0013850155e+01 -3.1458484232e+00 0
1.1135097493e-01 -3.8076923077e-02 2.0011262147e+01 -3.4760149520e+00 0
1.1185236769e-01 -3.8076923077e-02 2.0008771118e+01 -3.8035300991e+00 0
1.1235376045e-01 -3.8076923077e-02 2.0006375973e+01 -4.1284244542e+00 0
1.1285515320e-01 -3.8076923077e-02 2.0004075630e+01 -4.4507281586e+00 0
1.1335654596e-01 -3.8076923077e-02 2.0001869025e+01 -4.7704709123e+00 0
1.1385793872e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1435933148e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1486072423e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1536211699e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1586350975e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1636490251e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1686629526e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1736768802e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1786908078e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1837047354e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1887186630e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1937325905e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.1987465181e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2037604457e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2087743733e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2137883008e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2188022284e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2238161560e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2288300836e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2338440111e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2388579387e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2438718663e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2488857939e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2538997214e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2589136490e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2639275766e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2689415042e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2739554318e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2789693593e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2839832869e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2889972145e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2940111421e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.2990250696e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3040389972e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3090529248e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3140668524e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3190807799e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3240947075e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3291086351e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3341225627e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3391364903e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3441504178e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3491643454e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3541782730e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3591922006e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3642061281e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3692200557e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3742339833e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3792479109e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3842618384e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3892757660e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3942896936e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
1.3993036212e-01 -3.8076923077e-02 2.0000000000e+01 0.0000000000e+00 0
